Date,Forecast,Lower_CI,Upper_CI
2023-10-17,236.73799834334864,16.02933024775031,457.4466664389469
2023-10-18,236.79981514350726,15.78630036147598,457.8133299255385
2023-10-19,236.87618868051004,15.557951120623919,458.1944262403961
2023-10-20,236.93811943681882,15.315502908953782,458.56073596468383
2023-10-23,237.01437990976729,15.087508245810788,458.9412515737238
2023-10-24,237.07642284501824,14.845635874774466,459.307209815262
2023-10-25,237.1525720172076,14.617993486866766,459.6871505475484
2023-10-26,237.21472538190932,14.376691204199275,460.05275955961935
2023-10-27,237.29076498913528,14.149398815752832,460.4321311625177
2023-10-30,237.35302706108058,13.908660949479682,460.79739317268144
2023-10-31,237.42895881206817,13.681716310863543,461.17620131327277
2023-11-01,237.49132789590868,13.441537267916125,461.54111852390116
2023-11-02,237.56715347273442,13.214938155101756,461.919368790367
2023-11-03,237.62962789956157,12.975312419960993,462.28394337916217
2023-11-06,237.70534895806907,12.74905663399727,462.66164128214086
2023-11-07,237.76792708500187,12.509978767365524,463.0258754026382
2023-11-08,237.84354525521098,12.284064133868746,463.40302637655316
2023-11-09,237.9062254649901,12.04552877136905,463.7669221586111
2023-11-10,237.98174235149963,11.819953140027394,464.1435315629718
2023-11-13,238.04452305208764,11.581954990929113,464.50709111324613
2023-11-14,238.1199402344718,11.356716235021182,464.88316423392246
2023-11-15,238.1828198586601,11.119250080992046,465.24638963632816
2023-11-16,238.25813889185883,10.894346096919165,465.62193168679846
2023-11-17,238.3211158968802,10.657406790802114,465.98482500295825
2023-11-20,238.3963383115832,10.432835497633569,466.35984112553285
2023-11-21,238.4594111787308,10.196417962248788,466.7224043952127
2023-11-22,238.53453848175596,9.972177301279942,467.096899662232
2023-11-23,238.59770571600788,9.736276528250805,467.45913490376495
2023-11-24,238.67273939067337,9.512364462573345,467.83311431877337
2023-11-27,238.73599952032347,9.27697551117587,468.19502352947103
2023-11-28,238.81094102681433,9.053390025260207,468.56849202836844
2023-11-29,238.87429260310853,8.818508021295642,468.93007718492134
2023-11-30,238.94914337883742,8.595247120584737,469.3030396370901
2023-12-01,239.01258497561568,8.360867255274336,469.664302695957
2023-12-04,239.087346435578,8.137928965788596,470.0367639053674
2023-12-05,239.15087664892212,7.904046494690547,470.39770680315365
2023-12-06,239.22555018604572,7.681428862643656,470.76967150944773
2023-12-07,239.28916763393224,7.448039104591047,471.1302961632734
2023-12-08,239.36375461942148,7.225740196016183,471.50176904282677
2023-12-11,239.42745794138042,6.992838532076313,471.8620773506845
2023-12-12,239.50195972505495,6.770856432462381,472.2330630176475
2023-12-13,239.5657475818336,6.538438304915957,472.5930568587512
2023-12-14,239.6401654924619,6.316771118853957,472.9635598660698
2023-12-15,239.70403656569388,6.084832030194377,473.3232411011934
2023-12-18,239.77837191132164,5.863477881032864,473.6932659416104
2023-12-19,239.8423249032013,5.632013392985094,474.0526364134175
2023-12-20,239.91657897147442,5.410970422495041,474.4221875204538
2023-12-21,239.98061260443598,5.179976155053112,474.78124905381884
2023-12-22,240.0547866629189,4.9592425231018,475.150330802736
2023-12-25,240.11889967932095,4.728714153585244,475.50908520505664
2023-12-26,240.1929949758097,4.508288037818353,475.87770191380105
2023-12-27,240.25718613762447,4.278221299946665,476.2361509753022
2023-12-28,240.33120390045514,4.058100895479221,476.60430690543103
2023-12-29,240.39547198896253,3.828491578463577,476.9624523994614
2024-01-01,240.4694134273145,3.6086750975786472,477.3301517570503
2024-01-02,240.53375724280102,3.379519045231689,477.6879954403703
2024-01-03,240.6076235469959,3.160004717087027,478.05524237690474
2024-01-04,240.67204190845825,2.931297826948949,478.4127859899676
2024-01-05,240.74583425025403,2.712083897291194,478.7795846032169
2024-01-08,240.81032599510732,2.4838221197728387,479.13682987044183
2024-01-09,240.88404552798767,2.2649068506591448,479.5031842053162
2024-01-10,240.94860951177807,2.0370861882005684,479.86013283535556
2024-01-11,241.02225737123754,1.8184678577274482,480.22604688474763
2024-01-12,241.08689246735972,1.5910843639732164,480.58270057074617
2024-01-15,241.16046977118413,1.3727612660119206,480.9481782763563
2024-01-16,241.22517487060267,1.145811045001011,481.3045386962043
2024-01-17,241.29868271914543,0.9277814889401483,481.6695839493507
2024-01-18,241.363456730121,0.7012606943114861,482.02565276593043
2024-01-19,241.4368962065749,0.48352300480569,482.390269408344
2024-01-22,241.50173805439437,0.2574278390183764,482.74604826977037
