Date,Forecast,Lower_CI,Upper_CI
2022-05-03,277.3374435351981,257.6266284302712,297.04825864012497
2022-05-04,278.2081935710298,256.43066373958266,299.985723402477
2022-05-05,277.79842602648057,255.19326262253512,300.40358943042605
2022-05-06,278.40385131518633,254.33483074369192,302.47287188668076
2022-05-09,278.0680779786068,253.30060301429222,302.8355529429214
2022-05-10,278.6384932892814,252.75488259815788,304.52210398040495
2022-05-11,278.32935136218293,251.78984725784744,304.8688554665184
2022-05-12,278.8753533535261,251.42624556803995,306.32446113901227
2022-05-13,278.5896582828737,250.5159666891121,306.66334987663527
2022-05-16,279.1129143201414,250.262344693739,307.96348394654376
2022-05-17,278.8493314764455,249.40359443744157,308.2950685154495
2022-05-18,279.35108205173793,249.21889075522006,309.4832733482558
2022-05-19,279.1084164243848,248.40938471956235,309.8074481292073
2022-05-20,279.5898215630603,248.26901413026923,310.91062899585137
2022-05-23,279.366945297793,247.50604320312564,311.2278473924604
2022-05-24,279.829101935337,247.39473481518786,312.26346905548615
2022-05-25,279.6249480954997,246.675224918745,312.57467127225436
2022-05-26,280.06889400466883,246.58321325341137,313.5545747559263
2022-05-27,279.88245318131425,245.9039753108854,313.86093105174314
2022-05-30,280.30917018305547,245.82485538870736,314.7934849774036
2022-05-31,280.1394873891159,245.1827787897414,315.0961959884904
2022-06-01,280.5499043700307,245.1122521156163,315.98755662444506
