,Date,Forecast,Lower_CI,Upper_CI
2171,2023-08-18,332.60274812911325,239.21068773180144,425.99480852642506
2172,2023-08-21,332.7549584528713,239.17402784455274,426.33588906118985
2173,2023-08-22,332.9071687766293,239.1374377852004,426.6768997680582
2174,2023-08-23,333.05937910038733,239.10091688627153,427.01784131450313
2175,2023-08-24,333.21158942414536,239.06446448579874,427.358714362492
2176,2023-08-25,333.3637997479034,239.02807992726042,427.69951956854635
2177,2023-08-28,333.5160100716614,238.9917625595214,428.04025758380146
2178,2023-08-29,333.66822039541944,238.95551173677492,428.3809290540639
2179,2023-08-30,333.82043071917747,238.91932681848508,428.7215346198699
2180,2023-08-31,333.9726410429355,238.8832071693301,429.0620749165409
2181,2023-09-01,334.1248513666935,238.8471521591464,429.40255057424065
2182,2023-09-05,334.27706169045155,238.81116116287347,429.7429622180296
2183,2023-09-06,334.4292720142096,238.77523356049954,430.0833104679196
2184,2023-09-07,334.5814823379676,238.73936873700762,430.4235959389276
2185,2023-09-08,334.7336926617256,238.70356608232285,430.76381924112843
2186,2023-09-11,334.88590298548365,238.66782499125998,431.10398097970733
2187,2023-09-12,335.0381133092417,238.63214486347198,431.4440817550114
2188,2023-09-13,335.1903236329997,238.59652510339907,431.78412216260034
2189,2023-09-14,335.34253395675773,238.5609651202185,432.12410279329697
2190,2023-09-15,335.49474428051576,238.52546432779513,432.4640242332364
2191,2023-09-18,335.6469546042738,238.4900221446324,432.80388706391517
2192,2023-09-19,335.7991649280318,238.4546379938242,433.1436918622394
2193,2023-09-20,335.95137525178984,238.4193113030072,433.4834392005725
2194,2023-09-21,336.10358557554787,238.38404150431387,433.82312964678187
2195,2023-09-22,336.2557958993059,238.34882803432612,434.16276376428567
2196,2023-09-25,336.4080062230639,238.3136703340295,434.50234211209835
2197,2023-09-26,336.56021654682195,238.27856784876812,434.84186524487575
2198,2023-09-27,336.71242687058,238.2435200281999,435.18133371296005
2199,2023-09-28,336.864637194338,238.20852632625267,435.5207480624233
2200,2023-09-29,337.01684751809603,238.1735862010807,435.86010883511136
2201,2023-10-02,337.16905784185406,238.1386991150217,436.1994165686864
2202,2023-10-03,337.3212681656121,238.1038645345547,436.53867179666946
2203,2023-10-04,337.4734784893701,238.06908193025805,436.87787504848217
2204,2023-10-05,337.62568881312814,238.03435077676815,437.2170268494881
2205,2023-10-06,337.77789913688616,237.99967055273885,437.5561277210335
2206,2023-10-09,337.9301094606442,237.9650407408011,437.8951781804873
2207,2023-10-10,338.0823197844022,237.93046082752318,438.23417874128126
2208,2023-10-11,338.23453010816024,237.89593030337164,438.57312991294884
2209,2023-10-12,338.38674043191827,237.8614486626724,438.91203220116415
2210,2023-10-13,338.5389507556763,237.8270154035726,439.25088610778
2211,2023-10-16,338.6911610794343,237.7926300280028,439.58969213086584
2212,2023-10-17,338.84337140319235,237.7582920416397,439.928450764745
2213,2023-10-18,338.9955817269504,237.72400095386922,440.26716250003153
2214,2023-10-19,339.1477920507084,237.6897562777503,440.6058278236665
2215,2023-10-20,339.30000237446643,237.65555752997864,440.9444472189542
2216,2023-10-23,339.45221269822446,237.6214042308517,441.28302116559723
2217,2023-10-24,339.6044230219825,237.5872959042332,441.62155013973177
2218,2023-10-25,339.7566333457405,237.55323207751866,441.96003461396236
2219,2023-10-26,339.90884366949854,237.51921228160126,442.2984750573958
2220,2023-10-27,340.06105399325656,237.485236050838,442.6368719356751
2221,2023-10-30,340.2132643170146,237.45130292301639,442.9752257110128
2222,2023-10-31,340.3654746407726,237.4174124393213,443.3135368422239
2223,2023-11-01,340.51768496453064,237.38356414430262,443.65180578475866
2224,2023-11-02,340.66989528828867,237.349757585843,443.99003299073433
2225,2023-11-03,340.8221056120467,237.31599231512598,444.3282189089674
2226,2023-11-06,340.9743159358047,237.2822678866047,444.66636398500475
2227,2023-11-07,341.12652625956275,237.2485838579708,445.0044686611547
2228,2023-11-08,341.2787365833208,237.21493979012385,445.34253337651774
2229,2023-11-09,341.4309469070788,237.1813352471409,445.6805585670167
2230,2023-11-10,341.58315723083683,237.14776979624673,446.01854466542693
2231,2023-11-13,341.73536755459486,237.11424300778413,446.3564921014056
2232,2023-11-14,341.8875778783529,237.08075445518477,446.694401301521
2233,2023-11-15,342.0397882021109,237.04730371494014,447.0322726892817
2234,2023-11-16,342.19199852586894,237.01389036657335,447.3701066851645
2235,2023-11-17,342.34420884962697,236.9805139926105,447.70790370664344
2236,2023-11-20,342.496419173385,236.94717417855318,448.04566416821683
2237,2023-11-21,342.648629497143,236.91387051285062,448.3833884814354
2238,2023-11-22,342.80083982090105,236.88060258687267,448.7210770549294
2239,2023-11-24,342.9530501446591,236.8473699948827,449.05873029443546
2240,2023-11-27,343.1052604684171,236.81417233401123,449.39634860282297
2241,2023-11-28,343.2574707921751,236.78100920422935,449.7339323801209
2242,2023-11-29,343.40968111593315,236.74788020832304,450.07148202354324
2243,2023-11-30,343.5618914396912,236.71478495186716,450.4089979275152
2244,2023-12-01,343.7141017634492,236.6817230432003,450.7464804836981
2245,2023-12-04,343.86631208720723,236.64869409339957,451.0839300810149
2246,2023-12-05,344.01852241096526,236.61569771625574,451.4213471056748
